# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Ax (m/s²),Ay (m/s²),Az (m/s²),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Pressure (Pa)
120.200000,335.768269,802.213909,2128.048959,-3.785953,4.007671,-20.444864,-0.029906,-0.004825,0.016857,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052052,-103.532584,79006.432371
120.220000,335.692543,802.294061,2127.640067,-3.786551,4.007574,-20.444527,-0.029905,-0.004825,0.016856,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052052,-103.532584,79010.019855
120.240000,335.616804,802.374212,2127.231182,-3.787149,4.007477,-20.444189,-0.029904,-0.004825,0.016855,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052053,-103.532585,79013.607281
120.260000,335.541054,802.454360,2126.822303,-3.787747,4.007380,-20.443852,-0.029904,-0.004825,0.016854,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052054,-103.532586,79017.194651
120.280000,335.465292,802.534507,2126.413431,-3.788345,4.007283,-20.443515,-0.029903,-0.004825,0.016852,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052054,-103.532587,79020.781963
120.300000,335.389518,802.614651,2126.004566,-3.788942,4.007186,-20.443178,-0.029903,-0.004825,0.016851,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052055,-103.532588,79024.369218
120.320000,335.313732,802.694794,2125.595707,-3.789540,4.007088,-20.442841,-0.029902,-0.004825,0.016850,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052056,-103.532588,79027.956416
120.340000,335.237934,802.774935,2125.186856,-3.790138,4.006991,-20.442504,-0.029902,-0.004825,0.016849,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052057,-103.532589,79031.543556
120.360000,335.162124,802.855073,2124.778011,-3.790736,4.006894,-20.442167,-0.029901,-0.004825,0.016848,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052057,-103.532590,79035.130640
120.380000,335.086302,802.935210,2124.369172,-3.791334,4.006797,-20.441830,-0.029901,-0.004825,0.016847,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052058,-103.532591,79038.717667
120.400000,335.010468,803.015345,2123.960341,-3.791931,4.006700,-20.441492,-0.029900,-0.004824,0.016845,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052059,-103.532592,79042.304636
120.420000,334.934623,803.095478,2123.551516,-3.792529,4.006603,-20.441155,-0.029900,-0.004824,0.016844,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052059,-103.532592,79045.891548
120.440000,334.858765,803.175609,2123.142698,-3.793127,4.006506,-20.440819,-0.029899,-0.004824,0.016843,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052060,-103.532593,79049.478404
120.460000,334.782895,803.255738,2122.733886,-3.793725,4.006409,-20.440482,-0.029899,-0.004824,0.016842,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052061,-103.532594,79053.065202
120.480000,334.707014,803.335865,2122.325082,-3.794323,4.006312,-20.440145,-0.029898,-0.004824,0.016841,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052062,-103.532595,79056.651943
120.500000,334.631120,803.415990,2121.916284,-3.794920,4.006215,-20.439808,-0.029897,-0.004824,0.016840,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052062,-103.532596,79060.238627
120.520000,334.555214,803.496113,2121.507493,-3.795518,4.006118,-20.439471,-0.029897,-0.004824,0.016838,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052063,-103.532596,79063.825255
120.540000,334.479297,803.576235,2121.098708,-3.796116,4.006020,-20.439134,-0.029896,-0.004824,0.016837,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052064,-103.532597,79067.411825
120.560000,334.403368,803.656354,2120.689930,-3.796713,4.005923,-20.438797,-0.029896,-0.004824,0.016836,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052065,-103.532598,79070.998338
120.580000,334.327426,803.736471,2120.281159,-3.797311,4.005826,-20.438460,-0.029895,-0.004824,0.016835,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052065,-103.532599,79074.584795
120.600000,334.251473,803.816587,2119.872395,-3.797909,4.005729,-20.438123,-0.029895,-0.004824,0.016834,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052066,-103.532599,79078.171194
120.620000,334.175508,803.896700,2119.463638,-3.798507,4.005632,-20.437787,-0.029894,-0.004824,0.016832,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052067,-103.532600,79081.757537
120.640000,334.099530,803.976812,2119.054887,-3.799104,4.005535,-20.437450,-0.029894,-0.004824,0.016831,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052067,-103.532601,79085.343823
120.660000,334.023541,804.056921,2118.646143,-3.799702,4.005438,-20.437113,-0.029893,-0.004824,0.016830,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052068,-103.532602,79088.930052
120.680000,333.947540,804.137029,2118.237405,-3.800300,4.005341,-20.436776,-0.029893,-0.004824,0.016829,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052069,-103.532603,79092.516224
120.700000,333.871527,804.217135,2117.828675,-3.800897,4.005244,-20.436440,-0.029892,-0.004824,0.016828,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052070,-103.532603,79096.102339
120.720000,333.795502,804.297239,2117.419951,-3.801495,4.005147,-20.436103,-0.029892,-0.004824,0.016827,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052070,-103.532604,79099.688398
120.740000,333.719465,804.377340,2117.011233,-3.802093,4.005050,-20.435766,-0.029891,-0.004824,0.016825,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052071,-103.532605,79103.274399
120.760000,333.643416,804.457440,2116.602523,-3.802690,4.004953,-20.435430,-0.029890,-0.004824,0.016824,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052072,-103.532606,79106.860344
120.780000,333.567356,804.537538,2116.193819,-3.803288,4.004855,-20.435093,-0.029890,-0.004824,0.016823,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052072,-103.532607,79110.446233
120.800000,333.491283,804.617634,2115.785122,-3.803885,4.004758,-20.434757,-0.029889,-0.004824,0.016822,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052073,-103.532607,79114.032064
120.820000,333.415198,804.697729,2115.376432,-3.804483,4.004661,-20.434420,-0.029889,-0.004824,0.016821,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052074,-103.532608,79117.617839
120.840000,333.339101,804.777821,2114.967748,-3.805081,4.004564,-20.434084,-0.029888,-0.004824,0.016820,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052075,-103.532609,79121.203557
120.860000,333.262993,804.857911,2114.559071,-3.805678,4.004467,-20.433747,-0.029888,-0.004824,0.016819,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052075,-103.532610,79124.789219
120.880000,333.186872,804.937999,2114.150401,-3.806276,4.004370,-20.433411,-0.029887,-0.004824,0.016817,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052076,-103.532611,79128.374824
120.900000,333.110740,805.018085,2113.741737,-3.806873,4.004273,-20.433074,-0.029887,-0.004824,0.016816,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052077,-103.532611,79131.960372
120.920000,333.034595,805.098170,2113.333081,-3.807471,4.004176,-20.432738,-0.029886,-0.004824,0.016815,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052078,-103.532612,79135.545864
120.940000,332.958439,805.178252,2112.924431,-3.808068,4.004079,-20.432401,-0.029886,-0.004824,0.016814,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052078,-103.532613,79139.131299
120.960000,332.882271,805.258333,2112.515787,-3.808666,4.003982,-20.432065,-0.029885,-0.004824,0.016813,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052079,-103.532614,79142.716677
120.980000,332.806090,805.338411,2112.107151,-3.809263,4.003885,-20.431728,-0.029885,-0.004824,0.016812,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052080,-103.532614,79146.301999
121.000000,332.729898,805.418488,2111.698521,-3.809861,4.003788,-20.431392,-0.029884,-0.004824,0.016810,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052080,-103.532615,79149.887264
121.020000,332.653694,805.498563,2111.289898,-3.810458,4.003691,-20.431056,-0.029883,-0.004825,0.016809,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052081,-103.532616,79153.472473
121.040000,332.577478,805.578636,2110.881281,-3.811056,4.003594,-20.430719,-0.029883,-0.004825,0.016808,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052082,-103.532617,79157.057626
121.060000,332.501250,805.658706,2110.472671,-3.811653,4.003497,-20.430383,-0.029882,-0.004825,0.016807,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052083,-103.532618,79160.642721
121.080000,332.425010,805.738775,2110.064068,-3.812251,4.003400,-20.430047,-0.029882,-0.004825,0.016806,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052083,-103.532618,79164.227761
121.100000,332.348758,805.818842,2109.655472,-3.812848,4.003303,-20.429711,-0.029881,-0.004825,0.016805,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052084,-103.532619,79167.812744
121.120000,332.272494,805.898907,2109.246882,-3.813446,4.003206,-20.429374,-0.029881,-0.004825,0.016803,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052085,-103.532620,79171.397670
121.140000,332.196219,805.978970,2108.838300,-3.814043,4.003108,-20.429038,-0.029880,-0.004825,0.016802,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052085,-103.532621,79174.982540
121.160000,332.119931,806.059031,2108.429723,-3.814641,4.003011,-20.428702,-0.029880,-0.004825,0.016801,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052086,-103.532622,79178.567354
121.180000,332.043631,806.139091,2108.021154,-3.815238,4.002914,-20.428366,-0.029879,-0.004825,0.016800,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052087,-103.532622,79182.152112
121.200000,331.967320,806.219148,2107.612591,-3.815835,4.002817,-20.428030,-0.029879,-0.004825,0.016799,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052088,-103.532623,79185.736813
121.220000,331.890996,806.299203,2107.204035,-3.816433,4.002720,-20.427694,-0.029878,-0.004825,0.016798,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052088,-103.532624,79189.321457
121.240000,331.814660,806.379256,2106.795486,-3.817030,4.002623,-20.427358,-0.029877,-0.004825,0.016797,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052089,-103.532625,79192.906046
121.260000,331.738313,806.459308,2106.386943,-3.817628,4.002526,-20.427022,-0.029877,-0.004826,0.016795,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052090,-103.532626,79196.490578
121.280000,331.661954,806.539357,2105.978407,-3.818225,4.002429,-20.426685,-0.029876,-0.004826,0.016794,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052090,-103.532626,79200.075053
121.300000,331.585582,806.619405,2105.569878,-3.818822,4.002332,-20.426349,-0.029876,-0.004826,0.016793,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052091,-103.532627,79203.659473
121.320000,331.509199,806.699450,2105.161355,-3.819420,4.002235,-20.426013,-0.029875,-0.004826,0.016792,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052092,-103.532628,79207.243836
121.340000,331.432804,806.779494,2104.752840,-3.820017,4.002138,-20.425678,-0.029875,-0.004826,0.016791,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052093,-103.532629,79210.828143
121.360000,331.356397,806.859536,2104.344330,-3.820614,4.002041,-20.425342,-0.029874,-0.004826,0.016790,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052093,-103.532629,79214.412394
121.380000,331.279978,806.939576,2103.935828,-3.821212,4.001944,-20.425006,-0.029874,-0.004826,0.016789,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052094,-103.532630,79217.996589
121.400000,331.203547,807.019614,2103.527332,-3.821809,4.001847,-20.424670,-0.029873,-0.004826,0.016787,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052095,-103.532631,79221.580727
121.420000,331.127104,807.099649,2103.118843,-3.822406,4.001750,-20.424334,-0.029873,-0.004827,0.016786,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052096,-103.532632,79225.164810
121.440000,331.050649,807.179683,2102.710361,-3.823004,4.001653,-20.423998,-0.029872,-0.004827,0.016785,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052096,-103.532633,79228.748836
121.460000,330.974182,807.259715,2102.301885,-3.823601,4.001556,-20.423662,-0.029871,-0.004827,0.016784,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052097,-103.532633,79232.332806
121.480000,330.897703,807.339746,2101.893417,-3.824198,4.001459,-20.423326,-0.029871,-0.004827,0.016783,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052098,-103.532634,79235.916720
121.500000,330.821213,807.419774,2101.484954,-3.824796,4.001362,-20.422991,-0.029870,-0.004827,0.016782,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052098,-103.532635,79239.500578
121.520000,330.744710,807.499800,2101.076499,-3.825393,4.001265,-20.422655,-0.029870,-0.004827,0.016781,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052099,-103.532636,79243.084380
121.540000,330.668195,807.579824,2100.668050,-3.825990,4.001168,-20.422319,-0.029869,-0.004827,0.016779,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052100,-103.532637,79246.668125
121.560000,330.591669,807.659846,2100.259608,-3.826587,4.001071,-20.421983,-0.029869,-0.004828,0.016778,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052101,-103.532637,79250.251815
121.580000,330.515130,807.739867,2099.851173,-3.827185,4.000974,-20.421648,-0.029868,-0.004828,0.016777,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052101,-103.532638,79253.835449
121.600000,330.438580,807.819885,2099.442744,-3.827782,4.000877,-20.421312,-0.029868,-0.004828,0.016776,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052102,-103.532639,79257.419027
121.620000,330.362018,807.899902,2099.034322,-3.828379,4.000780,-20.420976,-0.029867,-0.004828,0.016775,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052103,-103.532640,79261.002549
121.640000,330.285444,807.979916,2098.625907,-3.828976,4.000683,-20.420641,-0.029867,-0.004828,0.016774,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052103,-103.532641,79264.586014
121.660000,330.208857,808.059929,2098.217498,-3.829573,4.000586,-20.420305,-0.029866,-0.004829,0.016773,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052104,-103.532641,79268.169424
121.680000,330.132259,808.139940,2097.809096,-3.830171,4.000489,-20.419970,-0.029866,-0.004829,0.016771,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052105,-103.532642,79271.752778
121.700000,330.055649,808.219949,2097.400701,-3.830768,4.000392,-20.419634,-0.029865,-0.004829,0.016770,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052106,-103.532643,79275.336076
121.720000,329.979027,808.299955,2096.992313,-3.831365,4.000295,-20.419298,-0.029864,-0.004829,0.016769,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052106,-103.532644,79278.919319
121.740000,329.902393,808.379960,2096.583931,-3.831962,4.000198,-20.418963,-0.029864,-0.004829,0.016768,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052107,-103.532644,79282.502505
121.760000,329.825747,808.459963,2096.175556,-3.832559,4.000101,-20.418627,-0.029863,-0.004830,0.016767,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052108,-103.532645,79286.085636
121.780000,329.749090,808.539964,2095.767187,-3.833157,4.000004,-20.418292,-0.029863,-0.004830,0.016766,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052109,-103.532646,79289.668710
121.800000,329.672420,808.619963,2095.358826,-3.833754,3.999907,-20.417957,-0.029862,-0.004830,0.016765,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052109,-103.532647,79293.251729
121.820000,329.595738,808.699960,2094.950471,-3.834351,3.999810,-20.417621,-0.029862,-0.004830,0.016764,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052110,-103.532648,79296.834692
121.840000,329.519045,808.779956,2094.542122,-3.834948,3.999713,-20.417286,-0.029861,-0.004831,0.016762,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052111,-103.532648,79300.417600
121.860000,329.442339,808.859949,2094.133781,-3.835545,3.999616,-20.416950,-0.029861,-0.004831,0.016761,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052111,-103.532649,79304.000451
121.880000,329.365622,808.939940,2093.725446,-3.836142,3.999519,-20.416615,-0.029860,-0.004831,0.016760,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052112,-103.532650,79307.583247
121.900000,329.288892,809.019930,2093.317118,-3.836739,3.999422,-20.416280,-0.029860,-0.004831,0.016759,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052113,-103.532651,79311.165987
121.920000,329.212151,809.099917,2092.908796,-3.837336,3.999325,-20.415944,-0.029859,-0.004832,0.016758,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052114,-103.532652,79314.748672
121.940000,329.135398,809.179903,2092.500481,-3.837933,3.999228,-20.415609,-0.029858,-0.004832,0.016757,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052114,-103.532652,79318.331300
121.960000,329.058633,809.259886,2092.092173,-3.838530,3.999131,-20.415274,-0.029858,-0.004832,0.016756,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052115,-103.532653,79321.913874
121.980000,328.981855,809.339868,2091.683872,-3.839127,3.999034,-20.414939,-0.029857,-0.004832,0.016755,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052116,-103.532654,79325.496391
122.000000,328.905066,809.419847,2091.275577,-3.839724,3.998937,-20.414603,-0.029857,-0.004833,0.016753,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052116,-103.532655,79329.078853
122.020000,328.828265,809.499825,2090.867289,-3.840322,3.998840,-20.414268,-0.029856,-0.004833,0.016752,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052117,-103.532656,79332.661259
122.040000,328.751453,809.579801,2090.459008,-3.840919,3.998743,-20.413933,-0.029856,-0.004833,0.016751,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052118,-103.532656,79336.243610
122.060000,328.674628,809.659775,2090.050733,-3.841516,3.998646,-20.413598,-0.029855,-0.004834,0.016750,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.052119,-103.532657,79339.825905
